id,referencia,marca,capacidad,ciudad,responsable
5206,"ACH01,ACH22,ACH43","sony, rico, kelley",461,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4718,"ACH01,ACH22,ACH43","sony, rico, kelley",445,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8655,"ACH01,ACH22,ACH43","sony, rico, kelley",1180,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8789,"ACH01,ACH22,ACH43","sony, rico, kelley",211,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
742,"ACH01,ACH22,ACH43","sony, rico, kelley",1378,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2171,"ACH01,ACH22,ACH43","sony, rico, kelley",783,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2156,"ACH01,ACH22,ACH43","sony, rico, kelley",1885,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7424,"ACH01,ACH22,ACH43","sony, rico, kelley",183,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8803,"ACH01,ACH22,ACH43","sony, rico, kelley",278,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7887,"ACH01,ACH22,ACH43","sony, rico, kelley",1074,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2956,"ACH01,ACH22,ACH43","sony, rico, kelley",670,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4733,"ACH01,ACH22,ACH43","sony, rico, kelley",188,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8417,"ACH01,ACH22,ACH43","sony, rico, kelley",1138,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1976,"ACH01,ACH22,ACH43","sony, rico, kelley",134,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6110,"ACH01,ACH22,ACH43","sony, rico, kelley",1309,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8683,"ACH01,ACH22,ACH43","sony, rico, kelley",1323,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3377,"ACH01,ACH22,ACH43","sony, rico, kelley",313,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5051,"ACH01,ACH22,ACH43","sony, rico, kelley",148,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2682,"ACH01,ACH22,ACH43","sony, rico, kelley",1010,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6154,"ACH01,ACH22,ACH43","sony, rico, kelley",301,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6256,"ACH01,ACH22,ACH43","sony, rico, kelley",917,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1498,"ACH01,ACH22,ACH43","sony, rico, kelley",1278,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7843,"ACH01,ACH22,ACH43","sony, rico, kelley",1738,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3387,"ACH01,ACH22,ACH43","sony, rico, kelley",206,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1286,"ACH01,ACH22,ACH43","sony, rico, kelley",1726,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1284,"ACH01,ACH22,ACH43","sony, rico, kelley",194,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1803,"ACH01,ACH22,ACH43","sony, rico, kelley",1412,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8591,"ACH01,ACH22,ACH43","sony, rico, kelley",1170,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2171,"ACH01,ACH22,ACH43","sony, rico, kelley",235,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7846,"ACH01,ACH22,ACH43","sony, rico, kelley",660,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1120,"ACH01,ACH22,ACH43","sony, rico, kelley",1240,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8827,"ACH01,ACH22,ACH43","sony, rico, kelley",1655,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1644,"ACH01,ACH22,ACH43","sony, rico, kelley",1538,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1628,"ACH01,ACH22,ACH43","sony, rico, kelley",1986,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4975,"ACH01,ACH22,ACH43","sony, rico, kelley",543,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5408,"ACH01,ACH22,ACH43","sony, rico, kelley",338,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9319,"ACH01,ACH22,ACH43","sony, rico, kelley",409,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2174,"ACH01,ACH22,ACH43","sony, rico, kelley",246,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1307,"ACH01,ACH22,ACH43","sony, rico, kelley",334,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3410,"ACH01,ACH22,ACH43","sony, rico, kelley",1383,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
218,"ACH01,ACH22,ACH43","sony, rico, kelley",1472,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4431,"ACH01,ACH22,ACH43","sony, rico, kelley",122,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3397,"ACH01,ACH22,ACH43","sony, rico, kelley",522,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
144,"ACH01,ACH22,ACH43","sony, rico, kelley",1825,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2501,"ACH01,ACH22,ACH43","sony, rico, kelley",681,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
300,"ACH01,ACH22,ACH43","sony, rico, kelley",479,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2856,"ACH01,ACH22,ACH43","sony, rico, kelley",1127,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4667,"ACH01,ACH22,ACH43","sony, rico, kelley",1395,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6889,"ACH01,ACH22,ACH43","sony, rico, kelley",1267,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1544,"ACH01,ACH22,ACH43","sony, rico, kelley",1764,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8946,"ACH01,ACH22,ACH43","sony, rico, kelley",406,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5503,"ACH01,ACH22,ACH43","sony, rico, kelley",1142,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9538,"ACH01,ACH22,ACH43","sony, rico, kelley",247,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9834,"ACH01,ACH22,ACH43","sony, rico, kelley",161,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2263,"ACH01,ACH22,ACH43","sony, rico, kelley",1222,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6511,"ACH01,ACH22,ACH43","sony, rico, kelley",1413,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3031,"ACH01,ACH22,ACH43","sony, rico, kelley",1229,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3663,"ACH01,ACH22,ACH43","sony, rico, kelley",448,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
683,"ACH01,ACH22,ACH43","sony, rico, kelley",307,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9384,"ACH01,ACH22,ACH43","sony, rico, kelley",928,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5602,"ACH01,ACH22,ACH43","sony, rico, kelley",1708,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2271,"ACH01,ACH22,ACH43","sony, rico, kelley",907,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5070,"ACH01,ACH22,ACH43","sony, rico, kelley",772,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
637,"ACH01,ACH22,ACH43","sony, rico, kelley",1367,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8370,"ACH01,ACH22,ACH43","sony, rico, kelley",1011,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1326,"ACH01,ACH22,ACH43","sony, rico, kelley",1365,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8509,"ACH01,ACH22,ACH43","sony, rico, kelley",1523,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1237,"ACH01,ACH22,ACH43","sony, rico, kelley",878,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7338,"ACH01,ACH22,ACH43","sony, rico, kelley",1274,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4890,"ACH01,ACH22,ACH43","sony, rico, kelley",362,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6408,"ACH01,ACH22,ACH43","sony, rico, kelley",640,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5028,"ACH01,ACH22,ACH43","sony, rico, kelley",1673,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2825,"ACH01,ACH22,ACH43","sony, rico, kelley",1828,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8111,"ACH01,ACH22,ACH43","sony, rico, kelley",1254,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4334,"ACH01,ACH22,ACH43","sony, rico, kelley",1614,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4427,"ACH01,ACH22,ACH43","sony, rico, kelley",804,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3983,"ACH01,ACH22,ACH43","sony, rico, kelley",1301,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3707,"ACH01,ACH22,ACH43","sony, rico, kelley",680,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1584,"ACH01,ACH22,ACH43","sony, rico, kelley",674,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1003,"ACH01,ACH22,ACH43","sony, rico, kelley",1205,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7207,"ACH01,ACH22,ACH43","sony, rico, kelley",1127,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7367,"ACH01,ACH22,ACH43","sony, rico, kelley",1635,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9787,"ACH01,ACH22,ACH43","sony, rico, kelley",602,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1174,"ACH01,ACH22,ACH43","sony, rico, kelley",1537,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3325,"ACH01,ACH22,ACH43","sony, rico, kelley",1226,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
187,"ACH01,ACH22,ACH43","sony, rico, kelley",1179,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4808,"ACH01,ACH22,ACH43","sony, rico, kelley",1633,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1260,"ACH01,ACH22,ACH43","sony, rico, kelley",567,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8505,"ACH01,ACH22,ACH43","sony, rico, kelley",664,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9684,"ACH01,ACH22,ACH43","sony, rico, kelley",1478,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9065,"ACH01,ACH22,ACH43","sony, rico, kelley",1819,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4963,"ACH01,ACH22,ACH43","sony, rico, kelley",457,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9927,"ACH01,ACH22,ACH43","sony, rico, kelley",1459,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7699,"ACH01,ACH22,ACH43","sony, rico, kelley",325,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7443,"ACH01,ACH22,ACH43","sony, rico, kelley",1431,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2725,"ACH01,ACH22,ACH43","sony, rico, kelley",727,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3902,"ACH01,ACH22,ACH43","sony, rico, kelley",492,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6778,"ACH01,ACH22,ACH43","sony, rico, kelley",458,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8520,"ACH01,ACH22,ACH43","sony, rico, kelley",948,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1039,"ACH01,ACH22,ACH43","sony, rico, kelley",242,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2589,"ACH01,ACH22,ACH43","sony, rico, kelley",346,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
697,"ACH01,ACH22,ACH43","sony, rico, kelley",479,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4860,"ACH01,ACH22,ACH43","sony, rico, kelley",385,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5525,"ACH01,ACH22,ACH43","sony, rico, kelley",1631,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8476,"ACH01,ACH22,ACH43","sony, rico, kelley",975,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5441,"ACH01,ACH22,ACH43","sony, rico, kelley",1268,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9639,"ACH01,ACH22,ACH43","sony, rico, kelley",1665,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1021,"ACH01,ACH22,ACH43","sony, rico, kelley",410,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2357,"ACH01,ACH22,ACH43","sony, rico, kelley",903,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4709,"ACH01,ACH22,ACH43","sony, rico, kelley",384,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
